date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
17-10-2021,Agra,5,Moderate,178,"PM10, PM2.5"
18-10-2021,Agra,4,Good,28,"PM10, SO2"
19-10-2021,Agra,5,Satisfactory,53,"O3, PM10, PM2.5"
20-10-2021,Agra,5,Moderate,119,"PM10, PM2.5"
21-10-2021,Agra,5,Moderate,199,"PM10, PM2.5"
22-10-2021,Agra,5,Moderate,131,PM10
23-10-2021,Agra,5,Moderate,109,PM10
24-10-2021,Agra,4,Moderate,147,"PM10, PM2.5"
25-10-2021,Agra,4,Moderate,123,"PM10, PM2.5"
26-10-2021,Agra,5,Moderate,186,PM2.5
27-10-2021,Agra,5,Poor,229,PM2.5
28-10-2021,Agra,5,Poor,272,PM2.5
29-10-2021,Agra,5,Very Poor,308,"PM10, PM2.5"
30-10-2021,Agra,5,Poor,252,PM2.5
31-10-2021,Agra,5,Poor,256,"PM10, PM2.5"
01-11-2021,Agra,4,Very Poor,327,"PM10, PM2.5"
02-11-2021,Agra,5,Poor,300,"PM10, PM2.5"
03-11-2021,Agra,5,Poor,289,"PM10, PM2.5"
04-11-2021,Agra,5,Poor,280,PM2.5
05-11-2021,Agra,5,Severe,429,PM2.5
06-11-2021,Agra,4,Very Poor,390,PM2.5
07-11-2021,Agra,5,Severe,412,PM2.5
08-11-2021,Agra,5,Severe,486,PM2.5
09-11-2021,Agra,5,Severe,472,PM2.5
10-11-2021,Agra,5,Very Poor,383,"PM10, PM2.5"
11-11-2021,Agra,4,Severe,437,PM2.5
12-11-2021,Agra,5,Severe,405,"PM10, PM2.5"
13-11-2021,Agra,5,Very Poor,366,"PM10, PM2.5"
14-11-2021,Agra,5,Poor,216,PM2.5
15-11-2021,Agra,5,Poor,282,PM2.5
16-11-2021,Agra,5,Poor,262,PM2.5
17-11-2021,Agra,5,Poor,237,PM2.5
18-11-2021,Agra,5,Poor,248,"PM10, PM2.5"
19-11-2021,Agra,5,Poor,295,PM2.5
20-11-2021,Agra,5,Poor,275,PM2.5
21-11-2021,Agra,5,Moderate,193,"O3, PM2.5"
22-11-2021,Agra,5,Moderate,164,PM2.5
23-11-2021,Agra,5,Satisfactory,99,PM10
24-11-2021,Agra,5,Poor,210,"O3, PM2.5"
25-11-2021,Agra,4,Poor,266,PM2.5
26-11-2021,Agra,5,Poor,255,PM2.5
27-11-2021,Agra,4,Poor,248,PM2.5
28-11-2021,Agra,5,Poor,234,PM2.5
29-11-2021,Agra,3,Poor,263,PM2.5
30-11-2021,Agra,5,Poor,203,PM2.5
01-12-2021,Agra,5,Poor,284,PM2.5
02-12-2021,Agra,5,Very Poor,332,PM2.5
03-12-2021,Agra,4,Moderate,117,PM2.5
04-12-2021,Agra,5,Poor,213,PM2.5
05-12-2021,Agra,5,Moderate,178,PM2.5
06-12-2021,Agra,5,Poor,252,PM2.5
07-12-2021,Agra,4,Moderate,169,PM2.5
08-12-2021,Agra,3,Satisfactory,82,PM2.5
09-12-2021,Agra,4,Moderate,137,"PM10, PM2.5"
10-12-2021,Agra,4,Moderate,174,PM2.5
11-12-2021,Agra,5,Moderate,148,PM2.5
12-12-2021,Agra,5,Moderate,163,PM2.5
13-12-2021,Agra,5,Poor,222,PM2.5
14-12-2021,Agra,5,Poor,238,PM2.5
15-12-2021,Agra,4,Poor,240,PM2.5
16-12-2021,Agra,5,Poor,268,PM2.5
17-12-2021,Agra,5,Poor,208,PM2.5
18-12-2021,Agra,5,Moderate,117,PM2.5
19-12-2021,Agra,5,Satisfactory,95,"O3, PM2.5"
20-12-2021,Agra,5,Moderate,159,PM2.5
21-12-2021,Agra,5,Poor,294,"PM10, PM2.5"
22-12-2021,Agra,5,Poor,299,"PM10, PM2.5"
23-12-2021,Agra,4,Poor,284,PM2.5
24-12-2021,Agra,5,Poor,247,PM2.5
25-12-2021,Agra,3,Very Poor,328,PM2.5
26-12-2021,Agra,5,Very Poor,364,PM2.5
27-12-2021,Agra,3,Poor,273,PM2.5
28-12-2021,Agra,4,Moderate,179,PM2.5
29-12-2021,Agra,5,Poor,238,PM2.5
30-12-2021,Agra,5,Moderate,199,PM2.5
31-12-2021,Agra,5,Poor,224,PM2.5
01-01-2022,Agra,5,Poor,235,PM2.5
02-01-2022,Agra,5,Very Poor,357,"PM10, PM2.5"
03-01-2022,Agra,5,Very Poor,318,PM2.5
04-01-2022,Agra,5,Very Poor,318,PM2.5
05-01-2022,Agra,5,Very Poor,333,PM2.5
06-01-2022,Agra,5,Poor,244,PM2.5
07-01-2022,Agra,5,Moderate,114,PM2.5
08-01-2022,Agra,5,Satisfactory,64,"CO, PM2.5"
09-01-2022,Agra,5,Satisfactory,64,"NO2, PM10, PM2.5"
10-01-2022,Agra,5,Satisfactory,85,"PM10, PM2.5"
11-01-2022,Agra,4,Moderate,108,"PM10, PM2.5"
12-01-2022,Agra,5,Moderate,108,"PM10, PM2.5"
13-01-2022,Agra,5,Moderate,120,"PM10, PM2.5"
14-01-2022,Agra,4,Poor,227,"PM10, PM2.5"
15-01-2022,Agra,5,Moderate,177,"PM10, PM2.5"
16-01-2022,Agra,5,Moderate,145,"PM10, PM2.5"
17-01-2022,Agra,5,Moderate,168,"PM10, PM2.5"
18-01-2022,Agra,5,Moderate,153,"PM10, PM2.5"
19-01-2022,Agra,5,Poor,223,"PM10, PM2.5"
20-01-2022,Agra,5,Poor,234,"PM10, PM2.5"
21-01-2022,Agra,4,Poor,203,"PM10, PM2.5"
22-01-2022,Agra,5,Poor,256,PM2.5
23-01-2022,Agra,5,Moderate,151,"PM10, PM2.5"
24-01-2022,Agra,5,Moderate,156,"PM10, PM2.5"
25-01-2022,Agra,5,Moderate,137,"PM10, PM2.5"
26-01-2022,Agra,5,Moderate,113,"PM10, PM2.5"
27-01-2022,Agra,6,Moderate,136,"PM10, PM2.5"
28-01-2022,Agra,5,Satisfactory,95,"PM10, PM2.5"
29-01-2022,Agra,6,Moderate,123,"PM10, PM2.5"
30-01-2022,Agra,6,Moderate,129,"PM10, PM2.5"
31-01-2022,Agra,6,Poor,220,"PM10, PM2.5"
01-02-2022,Agra,4,Moderate,172,"PM10, PM2.5"
02-02-2022,Agra,6,Moderate,199,"PM10, PM2.5"
03-02-2022,Agra,6,Poor,202,"PM10, PM2.5"
04-02-2022,Agra,6,Moderate,156,"PM10, PM2.5"
05-02-2022,Agra,6,Satisfactory,98,"PM10, PM2.5"
06-02-2022,Agra,6,Moderate,141,"O3, PM2.5"
07-02-2022,Agra,6,Moderate,134,"PM10, PM2.5"
08-02-2022,Agra,6,Moderate,137,"PM10, PM2.5"
09-02-2022,Agra,6,Satisfactory,89,"PM10, PM2.5"
10-02-2022,Agra,5,Satisfactory,64,"O3, PM10, PM2.5"
11-02-2022,Agra,5,Satisfactory,89,"O3, PM10"
12-02-2022,Agra,6,Satisfactory,87,"O3, PM10, PM2.5"
13-02-2022,Agra,6,Moderate,140,"PM10, PM2.5"
14-02-2022,Agra,5,Moderate,141,"PM10, PM2.5"
15-02-2022,Agra,6,Moderate,140,"O3, PM10, PM2.5"
16-02-2022,Agra,6,Moderate,150,"O3, PM10, PM2.5"
17-02-2022,Agra,6,Moderate,130,"PM10, PM2.5"
18-02-2022,Agra,6,Moderate,130,"O3, PM10, PM2.5"
19-02-2022,Agra,6,Satisfactory,78,PM10
20-02-2022,Agra,6,Satisfactory,98,"O3, PM10, PM2.5"
21-02-2022,Agra,6,Moderate,109,"O3, PM10"
22-02-2022,Agra,6,Moderate,104,PM10
23-02-2022,Agra,6,Satisfactory,98,"PM10, PM2.5"
24-02-2022,Agra,5,Moderate,154,"PM10, PM2.5"
25-02-2022,Agra,6,Moderate,185,PM2.5
26-02-2022,Agra,5,Satisfactory,89,PM10
27-02-2022,Agra,4,Good,43,PM10
28-02-2022,Agra,6,Satisfactory,68,"PM10, SO2"
01-03-2022,Agra,6,Satisfactory,100,"O3, PM10, SO2"
02-03-2022,Agra,5,Moderate,118,"PM10, PM2.5, SO2"
03-03-2022,Agra,6,Moderate,118,"PM10, PM2.5"
04-03-2022,Agra,6,Moderate,157,"PM10, PM2.5"
05-03-2022,Agra,5,Satisfactory,71,PM10
06-03-2022,Agra,6,Moderate,102,"O3, PM10"
07-03-2022,Agra,6,Moderate,140,"O3, PM10, PM2.5"
08-03-2022,Agra,5,Moderate,137,"PM10, PM2.5"
09-03-2022,Agra,6,Moderate,147,"PM10, PM2.5"
10-03-2022,Agra,6,Moderate,135,PM10
11-03-2022,Agra,4,Satisfactory,99,PM10
12-03-2022,Agra,6,Satisfactory,92,"PM10, PM2.5"
13-03-2022,Agra,6,Moderate,101,"PM10, PM2.5"
14-03-2022,Agra,5,Moderate,142,"PM10, PM2.5"
15-03-2022,Agra,6,Moderate,153,"PM10, PM2.5"
16-03-2022,Agra,5,Moderate,160,"PM10, PM2.5"
17-03-2022,Agra,5,Moderate,106,"PM10, PM2.5"
18-03-2022,Agra,6,Poor,225,"PM10, PM2.5"
19-03-2022,Agra,6,Moderate,177,"PM10, PM2.5"
20-03-2022,Agra,5,Moderate,114,"PM10, PM2.5"
21-03-2022,Agra,6,Moderate,118,"PM10, PM2.5"
22-03-2022,Agra,5,Moderate,136,PM10
23-03-2022,Agra,6,Moderate,142,PM10
24-03-2022,Agra,5,Moderate,153,PM10
25-03-2022,Agra,5,Moderate,145,PM10
26-03-2022,Agra,5,Moderate,116,"PM10, PM2.5"
27-03-2022,Agra,4,Moderate,128,PM10
28-03-2022,Agra,5,Moderate,140,"PM10, PM2.5"
29-03-2022,Agra,5,Moderate,150,PM10
30-03-2022,Agra,6,Moderate,158,"PM10, PM2.5"
31-03-2022,Agra,5,Moderate,134,PM10
01-04-2022,Agra,5,Moderate,150,PM10
02-04-2022,Agra,6,Moderate,137,"O3, PM10, PM2.5"
03-04-2022,Agra,4,Moderate,106,PM10
04-04-2022,Agra,4,Moderate,136,PM10
05-04-2022,Agra,6,Moderate,161,"PM10, PM2.5"
06-04-2022,Agra,5,Moderate,133,PM10
07-04-2022,Agra,5,Moderate,137,PM10
08-04-2022,Agra,5,Moderate,135,PM10
09-04-2022,Agra,5,Moderate,149,PM10
10-04-2022,Agra,5,Moderate,132,PM10
11-04-2022,Agra,5,Moderate,130,PM10
12-04-2022,Agra,5,Moderate,137,"PM10, PM2.5"
13-04-2022,Agra,5,Moderate,159,PM10
14-04-2022,Agra,6,Moderate,138,"PM10, PM2.5"
15-04-2022,Agra,3,Poor,253,PM10
16-04-2022,Agra,5,Moderate,141,PM10
17-04-2022,Agra,5,Moderate,127,PM10
18-04-2022,Agra,5,Moderate,135,"PM10, SO2"
19-04-2022,Agra,6,Moderate,154,"PM10, PM2.5, SO2"
20-04-2022,Agra,5,Moderate,124,PM10
21-04-2022,Agra,5,Moderate,134,PM10
22-04-2022,Agra,5,Moderate,155,PM10
23-04-2022,Agra,6,Moderate,135,"PM10, PM2.5"
24-04-2022,Agra,6,Moderate,148,"PM10, PM2.5"
25-04-2022,Agra,6,Moderate,151,"PM10, PM2.5"
26-04-2022,Agra,5,Moderate,178,PM10
27-04-2022,Agra,5,Moderate,147,PM10
28-04-2022,Agra,5,Moderate,126,PM10
29-04-2022,Agra,5,Moderate,125,PM10
30-04-2022,Agra,5,Moderate,103,PM10
01-05-2022,Agra,6,Moderate,145,PM10
02-05-2022,Agra,3,Moderate,144,PM10
03-05-2022,Agra,5,Moderate,157,PM10
04-05-2022,Agra,6,Moderate,166,"PM10, PM2.5"
05-05-2022,Agra,4,Moderate,109,"O3, PM10"
06-05-2022,Agra,6,Moderate,118,"O3, PM10, PM2.5"
07-05-2022,Agra,6,Satisfactory,98,"O3, PM10, PM2.5"
08-05-2022,Agra,6,Moderate,122,"O3, PM10, PM2.5"
09-05-2022,Agra,6,Moderate,110,"O3, PM10, PM2.5"
10-05-2022,Agra,6,Satisfactory,93,"O3, PM10, PM2.5"
11-05-2022,Agra,6,Moderate,101,"O3, PM10, PM2.5"
12-05-2022,Agra,6,Satisfactory,88,"O3, PM10, PM2.5"
13-05-2022,Agra,5,Moderate,114,"O3, PM10"
14-05-2022,Agra,5,Moderate,141,"O3, PM10"
15-05-2022,Agra,5,Moderate,140,PM10
16-05-2022,Agra,5,Moderate,154,PM10
17-05-2022,Agra,6,Moderate,194,"PM10, PM2.5"
18-05-2022,Agra,5,Moderate,154,PM10
19-05-2022,Agra,5,Moderate,116,"O3, PM10, PM2.5"
20-05-2022,Agra,6,Moderate,171,"PM10, PM2.5"
21-05-2022,Agra,6,Moderate,159,"PM10, PM2.5"
22-05-2022,Agra,6,Moderate,148,"PM10, PM2.5"
23-05-2022,Agra,6,Moderate,107,"PM10, PM2.5"
24-05-2022,Agra,5,Good,48,"O3, PM10"
25-05-2022,Agra,6,Satisfactory,88,"O3, PM10, PM2.5"
26-05-2022,Agra,5,Moderate,119,"O3, PM10, PM2.5"
27-05-2022,Agra,5,Moderate,105,PM10
28-05-2022,Agra,6,Satisfactory,95,"PM10, PM2.5"
29-05-2022,Agra,6,Moderate,167,"PM10, PM2.5"
30-05-2022,Agra,4,Moderate,109,PM10
31-05-2022,Agra,4,Moderate,128,PM10
01-06-2022,Agra,6,Moderate,188,"PM10, PM2.5"
02-06-2022,Agra,6,Moderate,132,"PM10, PM2.5"
03-06-2022,Agra,4,Moderate,127,PM10
04-06-2022,Agra,6,Moderate,122,"O3, PM10, PM2.5"
05-06-2022,Agra,5,Moderate,113,"PM10, PM2.5"
06-06-2022,Agra,6,Moderate,121,"NO2, PM10, PM2.5"
07-06-2022,Agra,6,Moderate,143,"PM10, PM2.5"
08-06-2022,Agra,4,Poor,210,"PM10, PM2.5"
09-06-2022,Agra,5,Moderate,123,"PM10, PM2.5"
10-06-2022,Agra,5,Moderate,183,"PM10, PM2.5"
11-06-2022,Agra,6,Moderate,178,"PM10, PM2.5"
12-06-2022,Agra,6,Moderate,128,"PM10, PM2.5"
13-06-2022,Agra,6,Satisfactory,90,"PM10, PM2.5"
14-06-2022,Agra,6,Satisfactory,91,"PM10, PM2.5"
15-06-2022,Agra,6,Satisfactory,82,"O3, PM10, PM2.5"
16-06-2022,Agra,5,Satisfactory,80,"PM10, PM2.5"
17-06-2022,Agra,5,Good,41,"O3, PM10"
18-06-2022,Agra,4,Good,38,"O3, PM10"
19-06-2022,Agra,4,Good,24,"O3, PM10, PM2.5"
20-06-2022,Agra,5,Good,38,"O3, PM10, PM2.5"
21-06-2022,Agra,5,Good,49,"O3, PM10, PM2.5"
22-06-2022,Agra,6,Satisfactory,72,"O3, PM10, PM2.5"
23-06-2022,Agra,6,Moderate,106,"O3, PM10, PM2.5"
24-06-2022,Agra,6,Moderate,134,"PM10, PM2.5"
25-06-2022,Agra,6,Moderate,140,"O3, PM10, PM2.5"
26-06-2022,Agra,6,Satisfactory,85,"PM10, PM2.5"
27-06-2022,Agra,6,Satisfactory,69,"PM10, PM2.5"
28-06-2022,Agra,6,Satisfactory,70,"PM10, PM2.5"
29-06-2022,Agra,6,Satisfactory,63,"PM10, PM2.5"
30-06-2022,Agra,5,Good,31,"PM10, PM2.5"
01-07-2022,Agra,6,Good,42,"O3, PM2.5, SO2"
02-07-2022,Agra,6,Satisfactory,59,"O3, PM10, PM2.5"
03-07-2022,Agra,5,Good,24,"O3, PM2.5"
04-07-2022,Agra,5,Good,28,"CO, O3, PM2.5"
05-07-2022,Agra,4,Good,45,"PM10, PM2.5"
06-07-2022,Agra,5,Satisfactory,58,"PM10, PM2.5"
07-07-2022,Agra,6,Satisfactory,69,"PM10, PM2.5"
08-07-2022,Agra,4,Good,50,PM10
09-07-2022,Agra,6,Satisfactory,66,"PM10, PM2.5"
10-07-2022,Agra,5,Good,38,"PM10, PM2.5, SO2"
11-07-2022,Agra,5,Good,44,"PM10, PM2.5"
12-07-2022,Agra,6,Good,42,"PM10, PM2.5"
13-07-2022,Agra,5,Good,37,PM10
14-07-2022,Agra,6,Good,42,"PM10, PM2.5"
15-07-2022,Agra,6,Good,46,"PM10, PM2.5"
16-07-2022,Agra,6,Good,31,"PM10, SO2"
17-07-2022,Agra,6,Good,26,"CO, O3, PM2.5"
18-07-2022,Agra,6,Good,37,"O3, PM10, SO2"
19-07-2022,Agra,6,Good,40,"O3, PM10, PM2.5"
20-07-2022,Agra,4,Good,46,"O3, PM10"
21-07-2022,Agra,6,Good,23,"CO, PM10, SO2"
22-07-2022,Agra,5,Good,33,"PM10, PM2.5"
23-07-2022,Agra,6,Good,29,"PM10, PM2.5, SO2"
24-07-2022,Agra,6,Good,26,"CO, PM2.5, SO2"
25-07-2022,Agra,6,Good,28,"CO, PM10, SO2"
26-07-2022,Agra,5,Good,21,"O3, PM10, PM2.5"
27-07-2022,Agra,6,Good,22,"CO, O3, PM10"
28-07-2022,Agra,6,Good,23,"CO, PM2.5, SO2"
29-07-2022,Agra,6,Good,28,"CO, O3, PM2.5"
30-07-2022,Agra,6,Good,27,"CO, O3, PM10"
31-07-2022,Agra,5,Good,32,"PM10, PM2.5, SO2"
01-08-2022,Agra,6,Good,42,"O3, PM10, SO2"
02-08-2022,Agra,6,Good,27,"O3, PM10, SO2"
03-08-2022,Agra,4,Good,42,"CO, O3, PM10"
04-08-2022,Agra,6,Good,38,"O3, PM10, PM2.5"
05-08-2022,Agra,6,Good,32,"O3, PM10, PM2.5"
06-08-2022,Agra,6,Good,37,"PM10, PM2.5"
07-08-2022,Agra,6,Good,38,"O3, PM10, PM2.5"
08-08-2022,Agra,6,Good,27,"CO, PM2.5, SO2"
09-08-2022,Agra,6,Satisfactory,86,"PM10, PM2.5, SO2"
10-08-2022,Agra,5,Good,24,"CO, PM10"
11-08-2022,Agra,5,Good,29,"CO, O3, PM10"
12-08-2022,Agra,4,Good,20,"CO, PM10"
13-08-2022,Agra,4,Good,26,"CO, O3, PM10"
14-08-2022,Agra,5,Good,46,"CO, O3, PM10"
15-08-2022,Agra,4,Good,23,"O3, PM10, SO2"
16-08-2022,Agra,4,Good,47,"O3, PM10"
17-08-2022,Agra,5,Good,22,"O3, PM10, SO2"
18-08-2022,Agra,6,Good,42,"O3, PM10, SO2"
19-08-2022,Agra,6,Satisfactory,51,"O3, PM10, SO2"
20-08-2022,Agra,6,Satisfactory,52,"CO, O3, PM10"
21-08-2022,Agra,5,Good,40,"PM10, PM2.5"
22-08-2022,Agra,6,Good,27,"PM10, PM2.5"
23-08-2022,Agra,6,Satisfactory,72,"O3, PM10, SO2"
24-08-2022,Agra,6,Good,25,"PM10, SO2"
25-08-2022,Agra,6,Good,26,PM10
26-08-2022,Agra,5,Good,46,"PM10, PM2.5"
27-08-2022,Agra,5,Good,42,"PM10, PM2.5"
28-08-2022,Agra,6,Satisfactory,58,"PM10, PM2.5"
29-08-2022,Agra,6,Satisfactory,72,"PM10, PM2.5"
30-08-2022,Agra,6,Good,40,"PM10, PM2.5"
31-08-2022,Agra,5,Good,50,"PM10, PM2.5"
01-09-2022,Agra,6,Satisfactory,54,"PM10, PM2.5"
02-09-2022,Agra,6,Good,33,"O3, PM10, SO2"
03-09-2022,Agra,6,Good,37,"PM10, PM2.5"
04-09-2022,Agra,5,Good,40,"PM10, PM2.5"
05-09-2022,Agra,5,Good,34,"PM10, PM2.5"
06-09-2022,Agra,6,Good,48,"PM10, PM2.5"
07-09-2022,Agra,6,Satisfactory,53,"PM10, PM2.5"
08-09-2022,Agra,5,Satisfactory,75,"PM10, PM2.5"
09-09-2022,Agra,5,Satisfactory,65,"PM10, PM2.5"
10-09-2022,Agra,5,Satisfactory,51,"PM10, PM2.5"
11-09-2022,Agra,6,Good,40,"PM10, PM2.5"
12-09-2022,Agra,6,Good,35,"PM10, PM2.5"
13-09-2022,Agra,6,Good,28,"CO, PM10, SO2"
14-09-2022,Agra,6,Good,26,"CO, PM10, SO2"
15-09-2022,Agra,6,Good,39,"CO, PM10, PM2.5"
16-09-2022,Agra,6,Good,26,"CO, PM10, SO2"
17-09-2022,Agra,6,Good,29,"CO, PM10, SO2"
18-09-2022,Agra,5,Good,34,"CO, PM10"
19-09-2022,Agra,6,Good,48,"O3, PM10, PM2.5"
20-09-2022,Agra,5,Good,49,"PM10, PM2.5"
21-09-2022,Agra,6,Good,30,"CO, PM10"
22-09-2022,Agra,3,Good,24,"PM10, SO2"
23-09-2022,Agra,4,Good,31,"PM10, PM2.5"
24-09-2022,Agra,5,Good,29,"CO, O3, SO2"
25-09-2022,Agra,5,Good,42,"O3, PM2.5, SO2"
26-09-2022,Agra,5,Good,45,"PM10, PM2.5"
27-09-2022,Agra,6,Satisfactory,67,"PM10, PM2.5"
28-09-2022,Agra,6,Satisfactory,74,PM10
29-09-2022,Agra,5,Satisfactory,85,"PM10, PM2.5"
30-09-2022,Agra,6,Satisfactory,92,"PM10, PM2.5"
01-10-2022,Agra,6,Moderate,101,"PM10, PM2.5"
02-10-2022,Agra,5,Satisfactory,100,"PM10, PM2.5"
03-10-2022,Agra,6,Satisfactory,74,"PM10, PM2.5"
04-10-2022,Agra,6,Satisfactory,66,"PM10, PM2.5"
05-10-2022,Agra,3,Good,49,"PM10, PM2.5"
06-10-2022,Agra,4,Good,23,SO2
07-10-2022,Agra,6,Good,25,"O3, PM10, SO2"
08-10-2022,Agra,4,Good,24,"O3, PM10, SO2"
09-10-2022,Agra,5,Good,23,"CO, PM2.5, SO2"
10-10-2022,Agra,6,Good,23,"CO, PM2.5, SO2"
11-10-2022,Agra,6,Good,24,"PM2.5, SO2"
12-10-2022,Agra,5,Good,36,"PM10, PM2.5"
13-10-2022,Agra,6,Satisfactory,54,"NO2, PM10, PM2.5"
14-10-2022,Agra,6,Satisfactory,75,"PM10, PM2.5"
15-10-2022,Agra,6,Satisfactory,100,"PM10, PM2.5"
16-10-2022,Agra,5,Moderate,135,"PM10, PM2.5"
17-10-2022,Agra,6,Moderate,120,"PM10, PM2.5"
18-10-2022,Agra,5,Moderate,107,"PM10, PM2.5"
19-10-2022,Agra,6,Moderate,124,"PM10, PM2.5"
20-10-2022,Agra,5,Satisfactory,88,"PM10, PM2.5"
21-10-2022,Agra,5,Satisfactory,91,"NO2, PM10, PM2.5"
22-10-2022,Agra,6,Moderate,140,"PM10, PM2.5"
23-10-2022,Agra,6,Moderate,161,"PM10, PM2.5"
24-10-2022,Agra,5,Poor,206,PM2.5
25-10-2022,Agra,6,Moderate,175,"PM10, PM2.5"
26-10-2022,Agra,6,Moderate,177,PM2.5
27-10-2022,Agra,6,Moderate,182,PM2.5
28-10-2022,Agra,6,Moderate,184,"PM10, PM2.5"
29-10-2022,Agra,6,Moderate,160,"PM10, PM2.5"
30-10-2022,Agra,6,Poor,204,PM2.5
31-10-2022,Agra,6,Poor,213,"PM10, PM2.5"
01-11-2022,Agra,6,Poor,220,PM2.5
02-11-2022,Agra,5,Moderate,148,"PM10, PM2.5"
03-11-2022,Agra,5,Moderate,180,"PM10, PM2.5"
04-11-2022,Agra,6,Poor,231,"PM10, PM2.5"
05-11-2022,Agra,6,Moderate,148,"PM10, PM2.5"
06-11-2022,Agra,6,Moderate,107,PM10
07-11-2022,Agra,6,Moderate,101,"PM10, PM2.5"
08-11-2022,Agra,6,Satisfactory,93,"PM10, PM2.5"
09-11-2022,Agra,6,Satisfactory,66,"PM10, PM2.5"
10-11-2022,Agra,6,Satisfactory,75,"PM10, PM2.5"
11-11-2022,Agra,6,Moderate,141,PM2.5
12-11-2022,Agra,6,Satisfactory,90,"PM10, PM2.5"
13-11-2022,Agra,6,Satisfactory,82,PM10
14-11-2022,Agra,6,Moderate,124,"PM10, PM2.5"
15-11-2022,Agra,6,Moderate,104,"PM10, PM2.5"
16-11-2022,Agra,6,Moderate,117,"PM10, PM2.5"
17-11-2022,Agra,6,Satisfactory,75,PM10
18-11-2022,Agra,6,Satisfactory,78,PM10
19-11-2022,Agra,6,Satisfactory,96,"PM10, PM2.5"
20-11-2022,Agra,6,Moderate,130,PM2.5
21-11-2022,Agra,6,Moderate,121,"PM10, PM2.5"
22-11-2022,Agra,6,Moderate,105,"PM10, PM2.5"
23-11-2022,Agra,6,Satisfactory,82,NO2
24-11-2022,Agra,6,Satisfactory,71,PM10
25-11-2022,Agra,6,Moderate,116,"PM10, PM2.5"
26-11-2022,Agra,6,Satisfactory,96,"PM10, PM2.5"
27-11-2022,Agra,6,Moderate,111,"PM10, PM2.5"
28-11-2022,Agra,5,Moderate,181,PM2.5
29-11-2022,Agra,6,Moderate,172,PM2.5
30-11-2022,Agra,6,Moderate,125,PM2.5
01-12-2022,Agra,6,Moderate,112,PM2.5
02-12-2022,Agra,6,Moderate,105,PM2.5
03-12-2022,Agra,6,Moderate,124,PM2.5
04-12-2022,Agra,6,Moderate,144,PM2.5
05-12-2022,Agra,6,Moderate,130,PM2.5
06-12-2022,Agra,6,Satisfactory,86,PM2.5
07-12-2022,Agra,6,Satisfactory,70,PM10
08-12-2022,Agra,6,Satisfactory,62,PM10
09-12-2022,Agra,6,Satisfactory,91,PM10
10-12-2022,Agra,6,Moderate,170,PM2.5
11-12-2022,Agra,6,Moderate,157,PM2.5
12-12-2022,Agra,6,Satisfactory,70,PM10
13-12-2022,Agra,6,Satisfactory,65,PM10
14-12-2022,Agra,6,Satisfactory,54,PM10
15-12-2022,Agra,6,Satisfactory,63,PM10
16-12-2022,Agra,6,Satisfactory,74,PM10
17-12-2022,Agra,6,Moderate,131,PM2.5
18-12-2022,Agra,6,Moderate,131,PM2.5
19-12-2022,Agra,6,Moderate,158,PM2.5
20-12-2022,Agra,6,Moderate,146,PM2.5
21-12-2022,Agra,6,Moderate,163,PM2.5
22-12-2022,Agra,6,Moderate,106,PM2.5
23-12-2022,Agra,6,Satisfactory,93,"PM10, PM2.5"
24-12-2022,Agra,5,Satisfactory,80,PM10
25-12-2022,Agra,6,Satisfactory,71,"PM10, PM2.5"
26-12-2022,Agra,6,Satisfactory,93,"PM10, PM2.5"
27-12-2022,Agra,6,Satisfactory,90,"PM10, PM2.5"
28-12-2022,Agra,6,Satisfactory,74,"PM10, PM2.5"
29-12-2022,Agra,6,Satisfactory,84,"PM10, PM2.5"
30-12-2022,Agra,6,Moderate,102,PM2.5
31-12-2022,Agra,6,Moderate,138,PM2.5
01-01-2023,Agra,6,Satisfactory,76,"PM10, PM2.5"
02-01-2023,Agra,6,Satisfactory,62,"PM10, PM2.5"
03-01-2023,Agra,6,Satisfactory,73,PM2.5
04-01-2023,Agra,6,Moderate,106,PM2.5
05-01-2023,Agra,6,Moderate,103,PM2.5
06-01-2023,Agra,6,Satisfactory,87,"PM10, PM2.5"
07-01-2023,Agra,6,Moderate,130,PM2.5
08-01-2023,Agra,6,Moderate,146,PM2.5
09-01-2023,Agra,6,Moderate,154,PM2.5
10-01-2023,Agra,6,Moderate,157,PM2.5
11-01-2023,Agra,6,Moderate,156,"PM10, PM2.5"
12-01-2023,Agra,6,Satisfactory,99,"PM10, PM2.5"
13-01-2023,Agra,6,Moderate,110,PM10
14-01-2023,Agra,6,Moderate,104,"PM10, PM2.5"
15-01-2023,Agra,6,Satisfactory,52,O3
16-01-2023,Agra,6,Satisfactory,73,PM10
17-01-2023,Agra,6,Satisfactory,72,PM10
18-01-2023,Agra,6,Moderate,101,"PM10, PM2.5"
19-01-2023,Agra,6,Moderate,117,"PM10, PM2.5"
20-01-2023,Agra,6,Moderate,123,"PM10, PM2.5"
21-01-2023,Agra,6,Moderate,103,PM10
22-01-2023,Agra,6,Satisfactory,93,PM2.5
23-01-2023,Agra,5,Satisfactory,64,"PM10, PM2.5"
24-01-2023,Agra,5,Good,38,PM10
25-01-2023,Agra,6,Good,44,CO
26-01-2023,Agra,6,Good,46,PM10
27-01-2023,Agra,6,Good,41,PM10
28-01-2023,Agra,6,Good,45,"NO2, PM10"
29-01-2023,Agra,5,Satisfactory,83,"PM10, PM2.5"
