date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
02-06-2022,Agartala,2,Satisfactory,64,"PM10, SO2"
03-06-2022,Agartala,2,Satisfactory,56,PM10
04-06-2022,Agartala,2,Good,44,PM10
05-06-2022,Agartala,2,Satisfactory,51,PM10
06-06-2022,Agartala,2,Satisfactory,56,PM10
07-06-2022,Agartala,2,Satisfactory,70,PM10
08-06-2022,Agartala,2,Good,46,PM10
09-06-2022,Agartala,2,Satisfactory,56,PM10
10-06-2022,Agartala,2,Good,40,PM10
11-06-2022,Agartala,2,Satisfactory,56,PM10
12-06-2022,Agartala,2,Satisfactory,61,PM10
13-06-2022,Agartala,2,Good,46,PM10
14-06-2022,Agartala,1,Good,43,PM10
15-06-2022,Agartala,2,Good,42,PM10
16-06-2022,Agartala,2,Good,35,PM10
17-06-2022,Agartala,2,Good,29,PM10
18-06-2022,Agartala,2,Good,22,PM10
19-06-2022,Agartala,1,Good,29,PM10
20-06-2022,Agartala,1,Good,22,CO
21-06-2022,Agartala,2,Good,24,"PM10, SO2"
22-06-2022,Agartala,2,Good,31,"PM10, PM2.5"
23-06-2022,Agartala,2,Good,28,"PM10, SO2"
24-06-2022,Agartala,2,Good,26,"PM10, SO2"
25-06-2022,Agartala,1,Good,32,PM10
26-06-2022,Agartala,1,Good,33,PM10
27-06-2022,Agartala,1,Good,31,PM10
28-06-2022,Agartala,2,Good,33,PM10
29-06-2022,Agartala,2,Good,33,PM10
30-06-2022,Agartala,2,Good,24,"CO, PM10"
01-07-2022,Agartala,2,Good,38,PM10
02-07-2022,Agartala,2,Good,28,PM10
03-07-2022,Agartala,1,Good,26,PM10
04-07-2022,Agartala,1,Good,30,PM10
05-07-2022,Agartala,1,Good,33,PM10
06-07-2022,Agartala,2,Good,32,"PM10, SO2"
07-07-2022,Agartala,2,Good,34,"PM10, PM2.5"
08-07-2022,Agartala,2,Good,35,"PM10, PM2.5"
09-07-2022,Agartala,2,Good,36,"PM10, PM2.5"
10-07-2022,Agartala,2,Good,32,"PM2.5, SO2"
11-07-2022,Agartala,2,Good,31,PM2.5
12-07-2022,Agartala,2,Good,32,"PM2.5, SO2"
13-07-2022,Agartala,2,Good,32,"PM2.5, SO2"
14-07-2022,Agartala,2,Good,32,"PM2.5, SO2"
15-07-2022,Agartala,1,Good,31,SO2
16-07-2022,Agartala,1,Good,23,PM10
17-07-2022,Agartala,2,Good,32,"PM10, PM2.5"
18-07-2022,Agartala,2,Good,36,"PM10, PM2.5"
19-07-2022,Agartala,2,Good,29,PM10
20-07-2022,Agartala,2,Good,30,PM10
21-07-2022,Agartala,2,Good,39,"PM10, PM2.5"
22-07-2022,Agartala,2,Good,42,"PM10, PM2.5"
23-07-2022,Agartala,2,Good,33,"PM10, PM2.5"
24-07-2022,Agartala,2,Good,32,"PM10, PM2.5"
25-07-2022,Agartala,1,Good,25,PM10
26-07-2022,Agartala,2,Good,34,"PM10, PM2.5"
27-07-2022,Agartala,2,Good,46,PM10
28-07-2022,Agartala,2,Satisfactory,64,"PM10, PM2.5"
29-07-2022,Agartala,2,Good,48,"PM10, PM2.5"
30-07-2022,Agartala,2,Satisfactory,53,"PM10, PM2.5"
31-07-2022,Agartala,2,Good,35,"PM10, PM2.5"
01-08-2022,Agartala,1,Good,38,PM2.5
02-08-2022,Agartala,2,Good,42,"PM10, PM2.5"
03-08-2022,Agartala,2,Good,47,"PM10, PM2.5"
04-08-2022,Agartala,1,Good,37,PM10
05-08-2022,Agartala,2,Good,36,PM10
06-08-2022,Agartala,2,Good,32,PM10
07-08-2022,Agartala,2,Good,30,PM10
08-08-2022,Agartala,2,Good,31,"PM10, PM2.5"
09-08-2022,Agartala,2,Good,42,PM10
10-08-2022,Agartala,2,Good,49,PM10
11-08-2022,Agartala,2,Good,34,PM10
12-08-2022,Agartala,2,Good,30,PM10
13-08-2022,Agartala,2,Good,34,PM10
14-08-2022,Agartala,2,Good,24,PM10
15-08-2022,Agartala,2,Good,36,PM10
16-08-2022,Agartala,2,Good,39,PM10
17-08-2022,Agartala,2,Good,50,"PM10, PM2.5"
18-08-2022,Agartala,2,Satisfactory,95,"PM10, PM2.5"
19-08-2022,Agartala,1,Good,34,PM10
20-08-2022,Agartala,2,Good,36,PM10
21-08-2022,Agartala,1,Good,43,PM2.5
23-08-2022,Agartala,1,Good,32,PM10
24-08-2022,Agartala,2,Good,32,PM10
25-08-2022,Agartala,1,Good,33,PM10
26-08-2022,Agartala,2,Satisfactory,72,"PM10, PM2.5"
27-08-2022,Agartala,2,Satisfactory,63,"PM10, PM2.5"
28-08-2022,Agartala,2,Good,44,"PM10, PM2.5"
29-08-2022,Agartala,2,Satisfactory,52,PM10
30-08-2022,Agartala,2,Satisfactory,60,PM10
31-08-2022,Agartala,2,Satisfactory,58,"PM10, PM2.5"
01-09-2022,Agartala,1,Good,44,PM10
02-09-2022,Agartala,2,Good,39,"PM10, PM2.5"
03-09-2022,Agartala,2,Good,28,"PM10, PM2.5"
04-09-2022,Agartala,2,Good,27,"PM10, PM2.5"
05-09-2022,Agartala,2,Good,32,"PM10, PM2.5"
06-09-2022,Agartala,2,Good,34,"PM10, PM2.5"
07-09-2022,Agartala,2,Good,46,"PM10, PM2.5"
08-09-2022,Agartala,2,Good,34,"PM10, PM2.5"
09-09-2022,Agartala,2,Good,49,"PM10, PM2.5"
10-09-2022,Agartala,2,Good,28,"PM10, PM2.5"
11-09-2022,Agartala,2,Good,22,"PM10, SO2"
12-09-2022,Agartala,2,Good,25,PM10
13-09-2022,Agartala,2,Good,24,"PM10, PM2.5"
14-09-2022,Agartala,2,Good,23,"PM10, PM2.5"
15-09-2022,Agartala,2,Good,32,"PM10, PM2.5"
16-09-2022,Agartala,2,Good,41,"PM10, PM2.5"
17-09-2022,Agartala,2,Good,47,"PM10, PM2.5"
18-09-2022,Agartala,2,Satisfactory,63,"PM10, PM2.5"
19-09-2022,Agartala,2,Good,45,"PM10, PM2.5"
20-09-2022,Agartala,2,Good,31,PM10
21-09-2022,Agartala,2,Good,38,PM10
22-09-2022,Agartala,2,Good,48,PM10
23-09-2022,Agartala,2,Satisfactory,54,"PM10, PM2.5"
24-09-2022,Agartala,2,Good,45,"PM10, PM2.5"
25-09-2022,Agartala,2,Satisfactory,51,"PM10, PM2.5"
26-09-2022,Agartala,2,Satisfactory,60,PM10
27-09-2022,Agartala,2,Good,47,PM10
28-09-2022,Agartala,2,Satisfactory,66,"PM10, PM2.5"
29-09-2022,Agartala,2,Satisfactory,81,"PM10, PM2.5"
30-09-2022,Agartala,2,Satisfactory,82,"PM10, PM2.5"
01-10-2022,Agartala,2,Satisfactory,73,"PM10, PM2.5"
02-10-2022,Agartala,2,Satisfactory,52,PM10
03-10-2022,Agartala,2,Good,22,"PM10, SO2"
04-10-2022,Agartala,1,Good,36,PM10
05-10-2022,Agartala,1,Good,30,SO2
06-10-2022,Agartala,1,Good,41,PM10
07-10-2022,Agartala,1,Satisfactory,54,PM2.5
08-10-2022,Agartala,1,Satisfactory,54,PM10
09-10-2022,Agartala,1,Good,45,PM10
10-10-2022,Agartala,1,Moderate,126,PM2.5
11-10-2022,Agartala,1,Good,29,PM10
12-10-2022,Agartala,1,Good,25,PM10
13-10-2022,Agartala,1,Good,31,PM10
14-10-2022,Agartala,2,Good,42,"PM10, PM2.5"
15-10-2022,Agartala,2,Satisfactory,83,"PM10, PM2.5"
16-10-2022,Agartala,2,Satisfactory,74,"PM10, PM2.5"
17-10-2022,Agartala,2,Satisfactory,85,"PM10, PM2.5"
18-10-2022,Agartala,2,Satisfactory,71,"PM10, PM2.5"
19-10-2022,Agartala,2,Satisfactory,66,"PM10, PM2.5"
20-10-2022,Agartala,2,Moderate,109,PM2.5
21-10-2022,Agartala,2,Satisfactory,79,"PM10, PM2.5"
22-10-2022,Agartala,2,Satisfactory,92,"PM10, PM2.5"
23-10-2022,Agartala,2,Satisfactory,83,"PM10, PM2.5"
24-10-2022,Agartala,2,Satisfactory,66,PM2.5
25-10-2022,Agartala,1,Good,15,PM10
26-10-2022,Agartala,1,Satisfactory,93,PM2.5
27-10-2022,Agartala,1,Satisfactory,61,PM10
28-10-2022,Agartala,2,Moderate,144,PM2.5
29-10-2022,Agartala,2,Moderate,136,PM2.5
30-10-2022,Agartala,2,Moderate,121,PM2.5
31-10-2022,Agartala,2,Moderate,119,PM2.5
01-11-2022,Agartala,2,Satisfactory,88,"PM10, PM2.5"
02-11-2022,Agartala,2,Moderate,113,"PM10, PM2.5"
03-11-2022,Agartala,2,Moderate,144,PM2.5
04-11-2022,Agartala,2,Poor,213,PM2.5
05-11-2022,Agartala,2,Moderate,182,PM2.5
06-11-2022,Agartala,2,Satisfactory,92,"PM10, PM2.5"
07-11-2022,Agartala,2,Moderate,138,PM2.5
08-11-2022,Agartala,2,Moderate,152,PM2.5
09-11-2022,Agartala,2,Satisfactory,90,"PM10, PM2.5"
10-11-2022,Agartala,2,Satisfactory,73,"PM10, PM2.5"
11-11-2022,Agartala,2,Moderate,106,"PM10, PM2.5"
12-11-2022,Agartala,2,Moderate,132,PM10
13-11-2022,Agartala,2,Moderate,175,PM2.5
14-11-2022,Agartala,1,Moderate,131,PM10
15-11-2022,Agartala,2,Moderate,162,PM2.5
16-11-2022,Agartala,2,Satisfactory,84,PM10
17-11-2022,Agartala,1,Satisfactory,98,PM10
18-11-2022,Agartala,2,Satisfactory,90,PM10
19-11-2022,Agartala,1,Moderate,106,PM10
20-11-2022,Agartala,1,Satisfactory,94,PM10
21-11-2022,Agartala,1,Moderate,153,PM2.5
22-11-2022,Agartala,2,Moderate,158,PM2.5
23-11-2022,Agartala,2,Poor,204,PM2.5
24-11-2022,Agartala,2,Moderate,179,PM2.5
25-11-2022,Agartala,2,Moderate,134,"PM10, PM2.5"
26-11-2022,Agartala,2,Moderate,115,"PM10, PM2.5"
27-11-2022,Agartala,2,Moderate,106,"PM10, PM2.5"
28-11-2022,Agartala,2,Satisfactory,96,PM10
29-11-2022,Agartala,2,Moderate,161,PM2.5
30-11-2022,Agartala,2,Moderate,200,PM2.5
01-12-2022,Agartala,2,Poor,233,PM2.5
02-12-2022,Agartala,2,Poor,219,PM2.5
03-12-2022,Agartala,2,Poor,239,PM2.5
04-12-2022,Agartala,1,Poor,222,PM2.5
05-12-2022,Agartala,1,Poor,227,PM2.5
06-12-2022,Agartala,2,Poor,208,PM2.5
07-12-2022,Agartala,2,Poor,236,PM2.5
08-12-2022,Agartala,2,Poor,203,PM2.5
09-12-2022,Agartala,2,Moderate,175,PM2.5
10-12-2022,Agartala,2,Poor,226,PM2.5
11-12-2022,Agartala,2,Poor,229,PM2.5
12-12-2022,Agartala,2,Poor,254,PM2.5
13-12-2022,Agartala,2,Poor,250,PM2.5
14-12-2022,Agartala,1,Poor,284,PM2.5
15-12-2022,Agartala,2,Very Poor,328,PM2.5
16-12-2022,Agartala,2,Very Poor,358,PM2.5
17-12-2022,Agartala,2,Poor,225,"PM10, PM2.5"
18-12-2022,Agartala,2,Moderate,158,"PM10, PM2.5"
19-12-2022,Agartala,2,Moderate,132,"PM10, PM2.5"
20-12-2022,Agartala,2,Poor,202,PM2.5
21-12-2022,Agartala,2,Poor,227,PM2.5
22-12-2022,Agartala,2,Poor,230,PM2.5
23-12-2022,Agartala,2,Poor,254,PM2.5
24-12-2022,Agartala,2,Poor,248,PM2.5
25-12-2022,Agartala,2,Poor,214,PM2.5
26-12-2022,Agartala,2,Poor,227,PM2.5
27-12-2022,Agartala,2,Poor,235,PM2.5
28-12-2022,Agartala,2,Moderate,117,PM2.5
29-12-2022,Agartala,2,Poor,261,PM2.5
30-12-2022,Agartala,2,Poor,248,PM2.5
31-12-2022,Agartala,2,Poor,274,PM2.5
01-01-2023,Agartala,2,Poor,234,PM2.5
02-01-2023,Agartala,2,Poor,232,PM2.5
03-01-2023,Agartala,2,Poor,240,PM2.5
04-01-2023,Agartala,2,Poor,248,PM2.5
05-01-2023,Agartala,2,Moderate,181,"PM10, PM2.5"
06-01-2023,Agartala,2,Moderate,186,PM2.5
07-01-2023,Agartala,2,Moderate,181,"PM10, PM2.5"
08-01-2023,Agartala,2,Moderate,163,"PM10, PM2.5"
09-01-2023,Agartala,2,Moderate,158,"PM10, PM2.5"
10-01-2023,Agartala,2,Moderate,176,"PM10, PM2.5"
11-01-2023,Agartala,2,Moderate,161,"PM10, PM2.5"
12-01-2023,Agartala,2,Poor,238,"PM10, PM2.5"
13-01-2023,Agartala,2,Poor,244,"PM10, PM2.5"
14-01-2023,Agartala,2,Poor,222,PM2.5
15-01-2023,Agartala,2,Poor,268,"PM10, PM2.5"
16-01-2023,Agartala,2,Moderate,119,PM2.5
17-01-2023,Agartala,2,Moderate,170,"PM10, PM2.5"
18-01-2023,Agartala,2,Poor,206,"PM10, PM2.5"
19-01-2023,Agartala,2,Moderate,196,"PM10, PM2.5"
20-01-2023,Agartala,2,Poor,244,"PM10, PM2.5"
21-01-2023,Agartala,2,Poor,223,"PM10, PM2.5"
22-01-2023,Agartala,2,Very Poor,308,PM2.5
23-01-2023,Agartala,2,Poor,219,"PM10, PM2.5"
24-01-2023,Agartala,2,Poor,264,"PM10, PM2.5"
25-01-2023,Agartala,2,Poor,241,"PM10, PM2.5"
26-01-2023,Agartala,2,Very Poor,362,PM2.5
27-01-2023,Agartala,2,Poor,261,PM2.5
28-01-2023,Agartala,1,Poor,231,PM2.5
29-01-2023,Agartala,2,Poor,286,PM2.5
30-01-2023,Agartala,2,Very Poor,332,PM2.5
31-01-2023,Agartala,2,Poor,236,PM2.5
01-02-2023,Agartala,2,Very Poor,351,PM2.5
02-02-2023,Agartala,2,Poor,204,"PM10, PM2.5"
04-02-2023,Agartala,1,Very Poor,354,PM2.5
05-02-2023,Agartala,1,Poor,262,PM10
06-02-2023,Agartala,2,Poor,281,PM2.5
07-02-2023,Agartala,1,Poor,217,PM2.5
08-02-2023,Agartala,2,Moderate,124,"PM10, PM2.5"
09-02-2023,Agartala,2,Moderate,136,"PM10, PM2.5"
10-02-2023,Agartala,2,Moderate,188,"PM10, PM2.5"
11-02-2023,Agartala,2,Moderate,174,"PM10, PM2.5"
12-02-2023,Agartala,2,Poor,224,"PM10, PM2.5"
13-02-2023,Agartala,2,Moderate,180,"PM10, PM2.5"
14-02-2023,Agartala,2,Moderate,148,PM2.5
15-02-2023,Agartala,2,Poor,228,PM2.5
16-02-2023,Agartala,2,Poor,278,PM2.5
17-02-2023,Agartala,2,Poor,284,PM2.5
18-02-2023,Agartala,2,Very Poor,308,PM2.5
19-02-2023,Agartala,2,Very Poor,326,PM2.5
20-02-2023,Agartala,2,Very Poor,309,PM2.5
21-02-2023,Agartala,2,Very Poor,316,PM2.5
22-02-2023,Agartala,2,Moderate,183,PM2.5
23-02-2023,Agartala,2,Moderate,157,PM2.5
24-02-2023,Agartala,2,Moderate,166,PM2.5
25-02-2023,Agartala,2,Moderate,165,PM2.5
26-02-2023,Agartala,2,Moderate,188,PM2.5
27-02-2023,Agartala,2,Poor,214,PM2.5
28-02-2023,Agartala,2,Poor,206,"PM10, PM2.5"
01-03-2023,Agartala,2,Poor,214,"PM10, PM2.5"
02-03-2023,Agartala,2,Poor,250,PM2.5
03-03-2023,Agartala,2,Poor,250,PM2.5
04-03-2023,Agartala,2,Poor,236,PM2.5
05-03-2023,Agartala,2,Poor,253,PM2.5
06-03-2023,Agartala,2,Poor,240,PM2.5
07-03-2023,Agartala,2,Poor,300,PM2.5
08-03-2023,Agartala,1,Poor,260,PM2.5
09-03-2023,Agartala,1,Poor,299,PM2.5
10-03-2023,Agartala,1,Very Poor,312,PM2.5
11-03-2023,Agartala,1,Very Poor,315,PM2.5
12-03-2023,Agartala,1,Very Poor,327,PM2.5
13-03-2023,Agartala,1,Very Poor,316,PM2.5
14-03-2023,Agartala,2,Poor,255,PM2.5
15-03-2023,Agartala,2,Poor,233,PM2.5
16-03-2023,Agartala,2,Moderate,172,"PM10, PM2.5"
17-03-2023,Agartala,2,Moderate,114,"PM10, PM2.5"
18-03-2023,Agartala,2,Poor,247,PM2.5
19-03-2023,Agartala,2,Poor,210,PM2.5
20-03-2023,Agartala,2,Satisfactory,72,"PM10, PM2.5"
21-03-2023,Agartala,2,Good,44,"PM10, PM2.5"
22-03-2023,Agartala,2,Satisfactory,64,PM2.5
23-03-2023,Agartala,2,Satisfactory,72,PM2.5
24-03-2023,Agartala,2,Satisfactory,84,PM2.5
25-03-2023,Agartala,2,Moderate,158,PM2.5
26-03-2023,Agartala,2,Moderate,184,PM2.5
27-03-2023,Agartala,2,Satisfactory,90,PM2.5
28-03-2023,Agartala,2,Moderate,109,PM2.5
29-03-2023,Agartala,2,Satisfactory,99,PM2.5
30-03-2023,Agartala,2,Satisfactory,91,PM2.5
31-03-2023,Agartala,2,Satisfactory,67,PM2.5
01-04-2023,Agartala,2,Satisfactory,68,PM2.5
02-04-2023,Agartala,2,Satisfactory,59,PM2.5
03-04-2023,Agartala,2,Satisfactory,58,PM2.5
04-04-2023,Agartala,2,Satisfactory,90,PM2.5
05-04-2023,Agartala,2,Satisfactory,58,"PM10, PM2.5"
06-04-2023,Agartala,2,Moderate,121,PM2.5
07-04-2023,Agartala,1,Poor,250,PM2.5
08-04-2023,Agartala,1,Poor,249,PM2.5
09-04-2023,Agartala,1,Poor,266,PM2.5
10-04-2023,Agartala,1,Poor,295,PM2.5
11-04-2023,Agartala,1,Poor,298,PM2.5
12-04-2023,Agartala,1,Poor,283,PM2.5
13-04-2023,Agartala,1,Poor,274,PM2.5
14-04-2023,Agartala,1,Poor,237,PM2.5
15-04-2023,Agartala,1,Poor,233,PM2.5
16-04-2023,Agartala,1,Poor,272,PM2.5
17-04-2023,Agartala,1,Poor,238,PM2.5
18-04-2023,Agartala,1,Moderate,130,PM10
19-04-2023,Agartala,1,Poor,280,PM2.5
20-04-2023,Agartala,1,Moderate,199,PM2.5
21-04-2023,Agartala,1,Moderate,175,PM2.5
22-04-2023,Agartala,1,Moderate,123,PM2.5
23-04-2023,Agartala,1,Moderate,195,PM2.5
24-04-2023,Agartala,1,Moderate,111,PM2.5
25-04-2023,Agartala,1,Poor,238,PM2.5
26-04-2023,Agartala,1,Poor,246,PM2.5
27-04-2023,Agartala,1,Poor,229,PM2.5
28-04-2023,Agartala,1,Moderate,137,PM2.5
29-04-2023,Agartala,1,Poor,210,PM2.5
30-04-2023,Agartala,1,Moderate,128,PM2.5
01-05-2023,Agartala,1,Moderate,166,PM2.5
02-05-2023,Agartala,1,Moderate,150,PM2.5
03-05-2023,Agartala,1,Poor,233,PM2.5
04-05-2023,Agartala,1,Satisfactory,85,SO2
05-05-2023,Agartala,1,Satisfactory,90,PM2.5
06-05-2023,Agartala,1,Moderate,101,PM2.5
07-05-2023,Agartala,1,Moderate,192,PM2.5
08-05-2023,Agartala,1,Poor,210,PM2.5
09-05-2023,Agartala,1,Poor,229,PM2.5
10-05-2023,Agartala,1,Poor,212,PM2.5
11-05-2023,Agartala,1,Moderate,128,PM2.5
12-05-2023,Agartala,1,Moderate,184,PM2.5
13-05-2023,Agartala,1,Moderate,163,PM2.5
14-05-2023,Agartala,1,Moderate,137,PM2.5
15-05-2023,Agartala,1,Satisfactory,73,SO2
16-05-2023,Agartala,1,Satisfactory,82,SO2
17-05-2023,Agartala,1,Satisfactory,83,SO2
18-05-2023,Agartala,1,Satisfactory,81,SO2
19-05-2023,Agartala,1,Satisfactory,82,SO2
20-05-2023,Agartala,1,Satisfactory,86,SO2
21-05-2023,Agartala,1,Satisfactory,89,PM2.5
22-05-2023,Agartala,1,Satisfactory,86,SO2
23-05-2023,Agartala,1,Satisfactory,87,PM2.5
24-05-2023,Agartala,1,Satisfactory,82,SO2
25-05-2023,Agartala,1,Satisfactory,91,PM2.5
26-05-2023,Agartala,1,Satisfactory,85,SO2
27-05-2023,Agartala,1,Satisfactory,87,SO2
28-05-2023,Agartala,1,Satisfactory,85,SO2
29-05-2023,Agartala,1,Moderate,151,PM2.5
30-05-2023,Agartala,1,Moderate,140,PM2.5
31-05-2023,Agartala,1,Poor,203,PM2.5
01-06-2023,Agartala,1,Moderate,184,PM2.5
02-06-2023,Agartala,1,Moderate,161,PM2.5
03-06-2023,Agartala,1,Moderate,174,PM2.5
04-06-2023,Agartala,1,Moderate,164,PM2.5
05-06-2023,Agartala,1,Moderate,161,PM2.5
06-06-2023,Agartala,1,Moderate,181,PM2.5
07-06-2023,Agartala,1,Moderate,152,PM2.5
08-06-2023,Agartala,1,Poor,226,PM2.5
09-06-2023,Agartala,1,Satisfactory,94,PM2.5
10-06-2023,Agartala,1,Satisfactory,99,PM2.5
12-06-2023,Agartala,1,Satisfactory,90,PM2.5
13-06-2023,Agartala,1,Satisfactory,94,PM2.5
14-06-2023,Agartala,1,Moderate,105,PM2.5
15-06-2023,Agartala,1,Satisfactory,98,PM2.5
16-06-2023,Agartala,1,Satisfactory,88,PM2.5
17-06-2023,Agartala,1,Satisfactory,86,PM2.5
18-06-2023,Agartala,1,Satisfactory,77,PM2.5
19-06-2023,Agartala,1,Satisfactory,79,PM2.5
20-06-2023,Agartala,1,Satisfactory,66,PM2.5
21-06-2023,Agartala,1,Satisfactory,86,PM2.5
22-06-2023,Agartala,1,Satisfactory,80,PM2.5
23-06-2023,Agartala,1,Satisfactory,51,PM10
24-06-2023,Agartala,1,Good,49,PM10
25-06-2023,Agartala,1,Good,47,PM10
26-06-2023,Agartala,1,Good,48,PM10
27-06-2023,Agartala,1,Good,43,PM10
28-06-2023,Agartala,1,Satisfactory,63,PM2.5
29-06-2023,Agartala,1,Satisfactory,74,PM2.5
30-06-2023,Agartala,1,Satisfactory,73,PM2.5
01-07-2023,Agartala,1,Satisfactory,61,PM2.5
02-07-2023,Agartala,1,Good,48,PM2.5
03-07-2023,Agartala,1,Satisfactory,56,PM10
04-07-2023,Agartala,1,Satisfactory,54,PM10
05-07-2023,Agartala,1,Good,42,PM10
06-07-2023,Agartala,1,Good,38,PM10
07-07-2023,Agartala,1,Good,35,PM10
08-07-2023,Agartala,1,Good,35,PM10
09-07-2023,Agartala,1,Good,43,PM2.5
10-07-2023,Agartala,1,Good,48,PM10
11-07-2023,Agartala,1,Good,47,PM10
12-07-2023,Agartala,1,Good,43,PM2.5
13-07-2023,Agartala,1,Good,41,PM10
15-07-2023,Agartala,1,Satisfactory,56,PM2.5
16-07-2023,Agartala,1,Satisfactory,64,PM2.5
17-07-2023,Agartala,1,Satisfactory,65,PM2.5
18-07-2023,Agartala,1,Satisfactory,68,PM2.5
20-07-2023,Agartala,1,Satisfactory,69,PM2.5
22-07-2023,Agartala,1,Satisfactory,57,PM2.5
23-07-2023,Agartala,1,Satisfactory,71,PM2.5
24-07-2023,Agartala,1,Satisfactory,85,PM2.5
25-07-2023,Agartala,1,Satisfactory,69,PM2.5
26-07-2023,Agartala,1,Satisfactory,61,PM2.5
27-07-2023,Agartala,1,Satisfactory,60,PM2.5
29-07-2023,Agartala,1,Satisfactory,63,PM2.5
30-07-2023,Agartala,1,Satisfactory,82,PM2.5
31-07-2023,Agartala,1,Satisfactory,72,PM2.5
01-08-2023,Agartala,1,Satisfactory,73,PM2.5
02-08-2023,Agartala,1,Satisfactory,56,PM2.5
03-08-2023,Agartala,1,Satisfactory,56,PM2.5
04-08-2023,Agartala,1,Satisfactory,63,PM2.5
05-08-2023,Agartala,1,Satisfactory,81,PM2.5
09-08-2023,Agartala,1,Satisfactory,67,PM2.5
10-08-2023,Agartala,1,Satisfactory,80,PM2.5
11-08-2023,Agartala,1,Moderate,115,PM2.5
12-08-2023,Agartala,1,Moderate,142,PM2.5
13-08-2023,Agartala,1,Moderate,107,PM2.5
14-08-2023,Agartala,1,Satisfactory,82,PM2.5
15-08-2023,Agartala,1,Moderate,148,PM2.5
17-08-2023,Agartala,1,Moderate,129,PM2.5
18-08-2023,Agartala,1,Satisfactory,72,PM2.5
19-08-2023,Agartala,1,Satisfactory,68,PM2.5
20-08-2023,Agartala,1,Satisfactory,80,PM2.5
21-08-2023,Agartala,1,Moderate,110,PM2.5
22-08-2023,Agartala,1,Moderate,106,PM2.5
24-08-2023,Agartala,1,Satisfactory,73,PM2.5
27-08-2023,Agartala,1,Moderate,106,PM2.5
28-08-2023,Agartala,1,Moderate,116,PM2.5
29-08-2023,Agartala,1,Moderate,166,PM2.5
30-08-2023,Agartala,1,Poor,227,PM2.5
31-08-2023,Agartala,1,Moderate,105,PM10
01-09-2023,Agartala,1,Moderate,156,PM2.5
02-09-2023,Agartala,1,Moderate,138,PM2.5
05-09-2023,Agartala,1,Moderate,104,PM2.5
06-09-2023,Agartala,1,Satisfactory,76,PM2.5
07-09-2023,Agartala,1,Good,46,PM2.5
08-09-2023,Agartala,1,Good,47,PM2.5
09-09-2023,Agartala,1,Satisfactory,74,PM2.5
10-09-2023,Agartala,1,Moderate,117,PM2.5
11-09-2023,Agartala,1,Moderate,116,PM2.5
12-09-2023,Agartala,1,Satisfactory,60,PM2.5
14-09-2023,Agartala,1,Good,44,PM2.5
15-09-2023,Agartala,1,Satisfactory,61,PM2.5
16-09-2023,Agartala,1,Satisfactory,85,PM2.5
17-09-2023,Agartala,1,Moderate,102,PM2.5
18-09-2023,Agartala,1,Satisfactory,68,PM2.5
19-09-2023,Agartala,1,Satisfactory,54,PM2.5
20-09-2023,Agartala,1,Satisfactory,60,PM10
21-09-2023,Agartala,1,Satisfactory,60,PM10
22-09-2023,Agartala,1,Satisfactory,68,PM10
23-09-2023,Agartala,1,Satisfactory,75,PM10
26-09-2023,Agartala,1,Satisfactory,81,PM10
27-09-2023,Agartala,1,Moderate,129,PM2.5
28-09-2023,Agartala,1,Moderate,157,PM2.5
29-09-2023,Agartala,1,Moderate,130,PM2.5
30-09-2023,Agartala,1,Satisfactory,64,PM10
01-10-2023,Agartala,1,Satisfactory,65,PM10
02-10-2023,Agartala,1,Satisfactory,67,PM2.5
03-10-2023,Agartala,1,Satisfactory,67,PM10
04-10-2023,Agartala,1,Satisfactory,64,PM10
05-10-2023,Agartala,1,Satisfactory,63,PM10
06-10-2023,Agartala,1,Satisfactory,90,PM2.5
07-10-2023,Agartala,1,Moderate,110,PM2.5
08-10-2023,Agartala,1,Moderate,143,PM2.5
09-10-2023,Agartala,1,Moderate,128,PM2.5
10-10-2023,Agartala,1,Moderate,163,PM2.5
11-10-2023,Agartala,1,Poor,233,PM2.5
12-10-2023,Agartala,1,Poor,246,PM2.5
13-10-2023,Agartala,1,Moderate,147,PM2.5
14-10-2023,Agartala,1,Poor,209,PM2.5
15-10-2023,Agartala,1,Poor,211,PM2.5
16-10-2023,Agartala,1,Poor,225,PM2.5
17-10-2023,Agartala,1,Poor,208,PM2.5
18-10-2023,Agartala,1,Moderate,196,PM2.5
19-10-2023,Agartala,1,Poor,209,PM2.5
20-10-2023,Agartala,1,Poor,246,PM2.5
21-10-2023,Agartala,1,Moderate,166,PM2.5
22-10-2023,Agartala,1,Moderate,156,PM2.5
23-10-2023,Agartala,1,Moderate,122,PM2.5
24-10-2023,Agartala,1,Satisfactory,79,PM10
25-10-2023,Agartala,1,Satisfactory,68,PM10
26-10-2023,Agartala,1,Satisfactory,72,PM10
27-10-2023,Agartala,1,Moderate,114,PM2.5
28-10-2023,Agartala,1,Moderate,159,PM2.5
29-10-2023,Agartala,1,Poor,288,PM2.5
30-10-2023,Agartala,1,Moderate,166,PM2.5
31-10-2023,Agartala,1,Poor,201,PM2.5
01-11-2023,Agartala,1,Moderate,144,PM2.5
02-11-2023,Agartala,1,Moderate,145,PM2.5
03-11-2023,Agartala,1,Poor,232,PM2.5
04-11-2023,Agartala,1,Poor,232,PM2.5
06-11-2023,Agartala,1,Poor,224,PM2.5
07-11-2023,Agartala,1,Poor,255,PM2.5
